time,date,dealer_id,part_type,failure
1757,2029-10-24,D00,type2,2
1757,2029-10-24,D00,type3,6
1758,2029-10-25,D00,type0,1
1758,2029-10-25,D00,type1,3
1758,2029-10-25,D00,type2,1
1758,2029-10-25,D00,type3,2
1759,2029-10-26,D00,type0,1
1759,2029-10-26,D00,type1,2
1759,2029-10-26,D00,type2,3
1759,2029-10-26,D00,type3,2
1760,2029-10-27,D00,type0,2
1760,2029-10-27,D00,type1,5
1760,2029-10-27,D00,type2,3
1760,2029-10-27,D00,type3,4
1761,2029-10-28,D00,type0,2
1761,2029-10-28,D00,type1,2
1761,2029-10-28,D00,type2,4
1761,2029-10-28,D00,type3,1
1762,2029-10-29,D00,type0,1
1762,2029-10-29,D00,type1,6
1762,2029-10-29,D00,type2,3
1762,2029-10-29,D00,type3,1
1763,2029-10-30,D00,type0,2
1763,2029-10-30,D00,type1,4
1763,2029-10-30,D00,type2,7
1763,2029-10-30,D00,type3,1
1764,2029-10-31,D00,type0,1
1764,2029-10-31,D00,type1,2
1764,2029-10-31,D00,type2,4
1764,2029-10-31,D00,type3,0
1765,2029-11-01,D00,type0,5
1765,2029-11-01,D00,type1,5
1765,2029-11-01,D00,type2,4
1765,2029-11-01,D00,type3,2
1766,2029-11-02,D00,type0,5
1766,2029-11-02,D00,type1,1
1766,2029-11-02,D00,type2,4
1766,2029-11-02,D00,type3,4
1767,2029-11-03,D00,type0,2
1767,2029-11-03,D00,type1,0
1767,2029-11-03,D00,type2,2
1767,2029-11-03,D00,type3,1
1768,2029-11-04,D00,type0,2
1768,2029-11-04,D00,type1,1
1768,2029-11-04,D00,type2,1
1768,2029-11-04,D00,type3,1
1769,2029-11-05,D00,type0,0
1769,2029-11-05,D00,type1,2
1769,2029-11-05,D00,type2,5
1769,2029-11-05,D00,type3,1
1770,2029-11-06,D00,type0,1
1770,2029-11-06,D00,type1,0
1770,2029-11-06,D00,type2,5
1770,2029-11-06,D00,type3,1
1771,2029-11-07,D00,type0,2
1771,2029-11-07,D00,type1,5
1771,2029-11-07,D00,type2,5
1771,2029-11-07,D00,type3,1
1772,2029-11-08,D00,type0,2
1772,2029-11-08,D00,type1,4
1772,2029-11-08,D00,type2,6
1772,2029-11-08,D00,type3,0
1773,2029-11-09,D00,type0,2
1773,2029-11-09,D00,type1,4
1773,2029-11-09,D00,type2,3
1773,2029-11-09,D00,type3,1
1774,2029-11-10,D00,type0,1
1774,2029-11-10,D00,type1,2
1774,2029-11-10,D00,type2,2
1774,2029-11-10,D00,type3,0
1775,2029-11-11,D00,type0,0
1775,2029-11-11,D00,type1,4
1775,2029-11-11,D00,type2,5
1775,2029-11-11,D00,type3,4
1776,2029-11-12,D00,type0,0
1776,2029-11-12,D00,type1,2
1776,2029-11-12,D00,type2,3
1776,2029-11-12,D00,type3,1
1777,2029-11-13,D00,type0,1
1777,2029-11-13,D00,type1,4
1777,2029-11-13,D00,type2,6
1777,2029-11-13,D00,type3,2
1778,2029-11-14,D00,type0,2
1778,2029-11-14,D00,type1,2
1778,2029-11-14,D00,type2,1
1778,2029-11-14,D00,type3,2
1779,2029-11-15,D00,type0,2
1779,2029-11-15,D00,type1,4
1779,2029-11-15,D00,type2,2
1779,2029-11-15,D00,type3,3
1780,2029-11-16,D00,type0,1
1780,2029-11-16,D00,type1,3
1780,2029-11-16,D00,type2,3
1780,2029-11-16,D00,type3,2
1781,2029-11-17,D00,type0,4
1781,2029-11-17,D00,type1,3
1781,2029-11-17,D00,type2,6
1781,2029-11-17,D00,type3,1
1782,2029-11-18,D00,type0,0
1782,2029-11-18,D00,type1,3
1782,2029-11-18,D00,type2,7
1782,2029-11-18,D00,type3,2
1783,2029-11-19,D00,type0,0
1783,2029-11-19,D00,type1,1
1783,2029-11-19,D00,type2,3
1783,2029-11-19,D00,type3,3
1784,2029-11-20,D00,type0,3
1784,2029-11-20,D00,type1,6
1784,2029-11-20,D00,type2,2
1784,2029-11-20,D00,type3,4
1785,2029-11-21,D00,type0,3
1785,2029-11-21,D00,type1,2
1785,2029-11-21,D00,type2,5
1785,2029-11-21,D00,type3,4
1786,2029-11-22,D00,type0,1
1786,2029-11-22,D00,type1,3
1786,2029-11-22,D00,type2,3
1786,2029-11-22,D00,type3,2
1787,2029-11-23,D00,type0,0
1787,2029-11-23,D00,type1,1
1787,2029-11-23,D00,type2,4
1787,2029-11-23,D00,type3,1
1788,2029-11-24,D00,type0,0
1788,2029-11-24,D00,type1,6
1788,2029-11-24,D00,type2,2
1788,2029-11-24,D00,type3,4
1789,2029-11-25,D00,type0,2
1789,2029-11-25,D00,type1,0
1789,2029-11-25,D00,type2,5
1789,2029-11-25,D00,type3,3
1790,2029-11-26,D00,type0,0
1790,2029-11-26,D00,type1,4
1790,2029-11-26,D00,type2,7
1790,2029-11-26,D00,type3,2
1791,2029-11-27,D00,type0,2
1791,2029-11-27,D00,type1,3
1791,2029-11-27,D00,type2,7
1791,2029-11-27,D00,type3,4
1792,2029-11-28,D00,type0,1
1792,2029-11-28,D00,type1,1
1792,2029-11-28,D00,type2,2
1792,2029-11-28,D00,type3,2
1793,2029-11-29,D00,type0,2
1793,2029-11-29,D00,type1,4
1793,2029-11-29,D00,type2,2
1793,2029-11-29,D00,type3,1
1794,2029-11-30,D00,type0,1
1794,2029-11-30,D00,type1,5
1794,2029-11-30,D00,type2,4
1794,2029-11-30,D00,type3,1
1795,2029-12-01,D00,type0,0
1795,2029-12-01,D00,type1,2
1795,2029-12-01,D00,type2,4
1795,2029-12-01,D00,type3,7
1796,2029-12-02,D00,type0,0
1796,2029-12-02,D00,type1,4
1796,2029-12-02,D00,type2,9
1796,2029-12-02,D00,type3,4
1797,2029-12-03,D00,type0,0
1797,2029-12-03,D00,type1,2
1797,2029-12-03,D00,type2,3
1797,2029-12-03,D00,type3,3
1798,2029-12-04,D00,type0,1
1798,2029-12-04,D00,type1,6
1798,2029-12-04,D00,type2,4
1798,2029-12-04,D00,type3,1
1799,2029-12-05,D00,type0,2
1799,2029-12-05,D00,type1,2
1799,2029-12-05,D00,type2,2
1799,2029-12-05,D00,type3,2
1800,2029-12-06,D00,type0,2
1800,2029-12-06,D00,type1,2
1800,2029-12-06,D00,type2,3
1800,2029-12-06,D00,type3,2
1801,2029-12-07,D00,type0,2
1801,2029-12-07,D00,type1,5
1801,2029-12-07,D00,type2,6
1801,2029-12-07,D00,type3,2
1802,2029-12-08,D00,type0,1
1802,2029-12-08,D00,type1,3
1802,2029-12-08,D00,type2,2
1802,2029-12-08,D00,type3,2
1803,2029-12-09,D00,type0,1
1803,2029-12-09,D00,type1,2
1803,2029-12-09,D00,type2,8
1803,2029-12-09,D00,type3,4
1804,2029-12-10,D00,type0,1
1804,2029-12-10,D00,type1,4
1804,2029-12-10,D00,type2,3
1804,2029-12-10,D00,type3,0
1805,2029-12-11,D00,type0,2
1805,2029-12-11,D00,type1,2
1805,2029-12-11,D00,type2,2
1805,2029-12-11,D00,type3,4
1806,2029-12-12,D00,type0,0
1806,2029-12-12,D00,type1,1
1806,2029-12-12,D00,type2,5
1806,2029-12-12,D00,type3,5
1807,2029-12-13,D00,type0,1
1807,2029-12-13,D00,type1,2
1807,2029-12-13,D00,type2,8
1807,2029-12-13,D00,type3,2
1808,2029-12-14,D00,type0,2
1808,2029-12-14,D00,type1,5
1808,2029-12-14,D00,type2,2
1808,2029-12-14,D00,type3,6
1809,2029-12-15,D00,type0,2
1809,2029-12-15,D00,type1,6
1809,2029-12-15,D00,type2,8
1809,2029-12-15,D00,type3,3
1810,2029-12-16,D00,type0,2
1810,2029-12-16,D00,type1,6
1810,2029-12-16,D00,type2,6
1810,2029-12-16,D00,type3,6
1811,2029-12-17,D00,type0,2
1811,2029-12-17,D00,type1,3
1811,2029-12-17,D00,type2,3
1811,2029-12-17,D00,type3,4
1812,2029-12-18,D00,type0,1
1812,2029-12-18,D00,type1,4
1812,2029-12-18,D00,type2,4
1812,2029-12-18,D00,type3,1
1813,2029-12-19,D00,type0,1
1813,2029-12-19,D00,type1,2
1813,2029-12-19,D00,type2,3
1813,2029-12-19,D00,type3,4
1814,2029-12-20,D00,type0,1
1814,2029-12-20,D00,type1,1
1814,2029-12-20,D00,type2,5
1814,2029-12-20,D00,type3,1
1815,2029-12-21,D00,type0,2
1815,2029-12-21,D00,type1,7
1815,2029-12-21,D00,type2,4
1815,2029-12-21,D00,type3,3
1816,2029-12-22,D00,type0,0
1816,2029-12-22,D00,type1,4
1816,2029-12-22,D00,type2,7
1816,2029-12-22,D00,type3,4
1817,2029-12-23,D00,type0,3
1817,2029-12-23,D00,type1,6
1817,2029-12-23,D00,type2,2
1817,2029-12-23,D00,type3,2
1818,2029-12-24,D00,type0,1
1818,2029-12-24,D00,type1,3
1818,2029-12-24,D00,type2,6
1818,2029-12-24,D00,type3,8
1819,2029-12-25,D00,type0,1
1819,2029-12-25,D00,type1,2
1819,2029-12-25,D00,type2,1
1819,2029-12-25,D00,type3,6
1820,2029-12-26,D00,type0,1
1820,2029-12-26,D00,type1,7
1820,2029-12-26,D00,type2,0
1820,2029-12-26,D00,type3,3
1821,2029-12-27,D00,type0,0
1821,2029-12-27,D00,type1,2
1821,2029-12-27,D00,type2,5
1821,2029-12-27,D00,type3,5
1822,2029-12-28,D00,type0,0
1822,2029-12-28,D00,type1,1
1822,2029-12-28,D00,type2,1
1822,2029-12-28,D00,type3,3
1823,2029-12-29,D00,type0,0
1823,2029-12-29,D00,type1,6
1823,2029-12-29,D00,type2,5
1823,2029-12-29,D00,type3,3
1824,2029-12-30,D00,type0,3
1824,2029-12-30,D00,type1,4
1824,2029-12-30,D00,type2,3
1824,2029-12-30,D00,type3,1
1825,2029-12-31,D00,type0,2
1825,2029-12-31,D00,type1,1
1825,2029-12-31,D00,type2,5
1825,2029-12-31,D00,type3,6
1826,2030-01-01,D00,type0,3
1826,2030-01-01,D00,type1,6
1826,2030-01-01,D00,type2,4
1826,2030-01-01,D00,type3,6
1827,2030-01-02,D00,type0,2
1827,2030-01-02,D00,type1,2
1827,2030-01-02,D00,type2,7
1827,2030-01-02,D00,type3,4
1828,2030-01-03,D00,type0,2
1828,2030-01-03,D00,type1,4
1828,2030-01-03,D00,type2,4
1828,2030-01-03,D00,type3,6
1829,2030-01-04,D00,type0,3
1829,2030-01-04,D00,type1,5
1829,2030-01-04,D00,type2,5
1829,2030-01-04,D00,type3,5
1830,2030-01-05,D00,type0,3
1830,2030-01-05,D00,type1,3
1830,2030-01-05,D00,type2,6
1830,2030-01-05,D00,type3,5
1831,2030-01-06,D00,type0,0
1831,2030-01-06,D00,type1,7
1831,2030-01-06,D00,type2,5
1831,2030-01-06,D00,type3,3
1832,2030-01-07,D00,type0,0
1832,2030-01-07,D00,type1,1
1832,2030-01-07,D00,type2,5
1832,2030-01-07,D00,type3,4
1833,2030-01-08,D00,type0,1
1833,2030-01-08,D00,type1,3
1833,2030-01-08,D00,type2,5
1833,2030-01-08,D00,type3,3
1834,2030-01-09,D00,type0,0
1834,2030-01-09,D00,type1,2
1834,2030-01-09,D00,type2,2
1834,2030-01-09,D00,type3,5
1835,2030-01-10,D00,type0,1
1835,2030-01-10,D00,type1,4
1835,2030-01-10,D00,type2,3
1835,2030-01-10,D00,type3,3
1836,2030-01-11,D00,type0,1
1836,2030-01-11,D00,type1,8
1836,2030-01-11,D00,type2,5
1836,2030-01-11,D00,type3,4
1837,2030-01-12,D00,type0,2
1837,2030-01-12,D00,type1,4
1837,2030-01-12,D00,type2,4
1837,2030-01-12,D00,type3,0
1838,2030-01-13,D00,type0,2
1838,2030-01-13,D00,type1,9
1838,2030-01-13,D00,type2,3
1838,2030-01-13,D00,type3,6
1839,2030-01-14,D00,type0,1
1839,2030-01-14,D00,type1,2
1839,2030-01-14,D00,type2,7
1839,2030-01-14,D00,type3,4
1840,2030-01-15,D00,type0,1
1840,2030-01-15,D00,type1,4
1840,2030-01-15,D00,type2,3
1840,2030-01-15,D00,type3,1
1841,2030-01-16,D00,type0,1
1841,2030-01-16,D00,type1,2
1841,2030-01-16,D00,type2,3
1841,2030-01-16,D00,type3,4
1842,2030-01-17,D00,type0,2
1842,2030-01-17,D00,type1,4
1842,2030-01-17,D00,type2,7
1842,2030-01-17,D00,type3,5
1843,2030-01-18,D00,type0,0
1843,2030-01-18,D00,type1,7
1843,2030-01-18,D00,type2,4
1843,2030-01-18,D00,type3,1
1844,2030-01-19,D00,type0,0
1844,2030-01-19,D00,type1,8
1844,2030-01-19,D00,type2,5
1844,2030-01-19,D00,type3,2
1845,2030-01-20,D00,type0,0
1845,2030-01-20,D00,type1,1
1845,2030-01-20,D00,type2,3
1845,2030-01-20,D00,type3,8
1846,2030-01-21,D00,type0,0
1846,2030-01-21,D00,type1,5
1846,2030-01-21,D00,type2,1
1846,2030-01-21,D00,type3,1
1847,2030-01-22,D00,type0,1
1847,2030-01-22,D00,type1,2
1847,2030-01-22,D00,type2,3
1847,2030-01-22,D00,type3,2
1848,2030-01-23,D00,type0,3
1848,2030-01-23,D00,type1,3
1848,2030-01-23,D00,type2,4
1848,2030-01-23,D00,type3,2
1849,2030-01-24,D00,type0,2
1849,2030-01-24,D00,type1,4
1849,2030-01-24,D00,type2,4
1849,2030-01-24,D00,type3,2
1850,2030-01-25,D00,type0,1
1850,2030-01-25,D00,type1,5
1850,2030-01-25,D00,type2,4
1850,2030-01-25,D00,type3,5
1851,2030-01-26,D00,type0,1
1851,2030-01-26,D00,type1,6
1851,2030-01-26,D00,type2,4
1851,2030-01-26,D00,type3,5
1852,2030-01-27,D00,type0,0
1852,2030-01-27,D00,type1,2
1852,2030-01-27,D00,type2,1
1852,2030-01-27,D00,type3,6
1853,2030-01-28,D00,type0,1
1853,2030-01-28,D00,type1,4
1853,2030-01-28,D00,type2,5
1853,2030-01-28,D00,type3,2
1854,2030-01-29,D00,type0,0
1854,2030-01-29,D00,type1,2
1854,2030-01-29,D00,type2,2
1854,2030-01-29,D00,type3,2
1855,2030-01-30,D00,type0,2
1855,2030-01-30,D00,type1,4
1855,2030-01-30,D00,type2,4
1855,2030-01-30,D00,type3,4
1856,2030-01-31,D00,type0,1
1856,2030-01-31,D00,type1,2
1856,2030-01-31,D00,type2,3
1856,2030-01-31,D00,type3,8
1857,2030-02-01,D00,type0,2
1857,2030-02-01,D00,type1,2
1857,2030-02-01,D00,type2,6
1857,2030-02-01,D00,type3,6
1858,2030-02-02,D00,type0,2
1858,2030-02-02,D00,type1,1
1858,2030-02-02,D00,type2,3
1858,2030-02-02,D00,type3,2
1859,2030-02-03,D00,type0,1
1859,2030-02-03,D00,type1,1
1859,2030-02-03,D00,type2,5
1859,2030-02-03,D00,type3,5
1860,2030-02-04,D00,type0,2
1860,2030-02-04,D00,type1,3
1860,2030-02-04,D00,type2,2
1860,2030-02-04,D00,type3,4
1861,2030-02-05,D00,type0,1
1861,2030-02-05,D00,type1,3
1861,2030-02-05,D00,type2,4
1861,2030-02-05,D00,type3,4
1862,2030-02-06,D00,type0,3
1862,2030-02-06,D00,type1,1
1862,2030-02-06,D00,type2,3
1862,2030-02-06,D00,type3,4
1863,2030-02-07,D00,type0,0
1863,2030-02-07,D00,type1,8
1863,2030-02-07,D00,type2,7
1863,2030-02-07,D00,type3,6
1864,2030-02-08,D00,type0,3
1864,2030-02-08,D00,type1,2
1864,2030-02-08,D00,type2,4
1864,2030-02-08,D00,type3,4
1865,2030-02-09,D00,type0,3
1865,2030-02-09,D00,type1,1
1865,2030-02-09,D00,type2,3
1865,2030-02-09,D00,type3,3
1866,2030-02-10,D00,type0,2
1866,2030-02-10,D00,type1,3
1866,2030-02-10,D00,type2,4
1866,2030-02-10,D00,type3,1
1867,2030-02-11,D00,type0,0
1867,2030-02-11,D00,type1,3
1867,2030-02-11,D00,type2,2
1867,2030-02-11,D00,type3,6
1868,2030-02-12,D00,type0,1
1868,2030-02-12,D00,type1,2
1868,2030-02-12,D00,type2,5
1868,2030-02-12,D00,type3,4
1869,2030-02-13,D00,type0,0
1869,2030-02-13,D00,type1,1
1869,2030-02-13,D00,type2,5
1869,2030-02-13,D00,type3,0
1870,2030-02-14,D00,type0,2
1870,2030-02-14,D00,type1,4
1870,2030-02-14,D00,type2,6
1870,2030-02-14,D00,type3,5
1871,2030-02-15,D00,type0,3
1871,2030-02-15,D00,type1,3
1871,2030-02-15,D00,type2,3
1871,2030-02-15,D00,type3,4
1872,2030-02-16,D00,type0,1
1872,2030-02-16,D00,type1,1
1872,2030-02-16,D00,type2,2
1872,2030-02-16,D00,type3,1
1873,2030-02-17,D00,type0,2
1873,2030-02-17,D00,type1,3
1873,2030-02-17,D00,type2,1
1873,2030-02-17,D00,type3,1
1874,2030-02-18,D00,type0,0
1874,2030-02-18,D00,type1,2
1874,2030-02-18,D00,type2,3
1874,2030-02-18,D00,type3,2
1875,2030-02-19,D00,type0,1
1875,2030-02-19,D00,type1,3
1875,2030-02-19,D00,type2,4
1875,2030-02-19,D00,type3,5
1876,2030-02-20,D00,type0,0
1876,2030-02-20,D00,type1,4
1876,2030-02-20,D00,type2,5
1876,2030-02-20,D00,type3,3
1877,2030-02-21,D00,type0,1
1877,2030-02-21,D00,type1,3
1877,2030-02-21,D00,type2,6
1877,2030-02-21,D00,type3,4
1878,2030-02-22,D00,type0,0
1878,2030-02-22,D00,type1,1
1878,2030-02-22,D00,type2,4
1878,2030-02-22,D00,type3,4
1879,2030-02-23,D00,type0,3
1879,2030-02-23,D00,type1,1
1879,2030-02-23,D00,type2,4
1879,2030-02-23,D00,type3,5
1880,2030-02-24,D00,type0,0
1880,2030-02-24,D00,type1,3
1880,2030-02-24,D00,type2,2
1880,2030-02-24,D00,type3,1
1881,2030-02-25,D00,type0,1
1881,2030-02-25,D00,type1,2
1881,2030-02-25,D00,type2,3
1881,2030-02-25,D00,type3,1
1882,2030-02-26,D00,type0,0
1882,2030-02-26,D00,type1,3
1882,2030-02-26,D00,type2,1
1882,2030-02-26,D00,type3,3
1883,2030-02-27,D00,type0,0
1883,2030-02-27,D00,type1,5
1883,2030-02-27,D00,type2,4
1883,2030-02-27,D00,type3,2
1884,2030-02-28,D00,type0,5
1884,2030-02-28,D00,type1,3
1884,2030-02-28,D00,type2,3
1884,2030-02-28,D00,type3,5
1885,2030-03-01,D00,type0,1
1885,2030-03-01,D00,type1,1
1885,2030-03-01,D00,type2,6
1885,2030-03-01,D00,type3,6
1886,2030-03-02,D00,type0,0
1886,2030-03-02,D00,type1,4
1886,2030-03-02,D00,type2,3
1886,2030-03-02,D00,type3,3
1887,2030-03-03,D00,type0,0
1887,2030-03-03,D00,type1,1
1887,2030-03-03,D00,type2,1
1887,2030-03-03,D00,type3,4
1888,2030-03-04,D00,type0,0
1888,2030-03-04,D00,type1,4
1888,2030-03-04,D00,type2,7
1888,2030-03-04,D00,type3,2
1889,2030-03-05,D00,type0,1
1889,2030-03-05,D00,type1,1
1889,2030-03-05,D00,type2,4
1889,2030-03-05,D00,type3,0
1890,2030-03-06,D00,type0,1
1890,2030-03-06,D00,type1,2
1890,2030-03-06,D00,type2,1
1890,2030-03-06,D00,type3,4
1891,2030-03-07,D00,type0,2
1891,2030-03-07,D00,type1,1
1891,2030-03-07,D00,type2,4
1891,2030-03-07,D00,type3,1
1892,2030-03-08,D00,type0,3
1892,2030-03-08,D00,type1,1
1892,2030-03-08,D00,type2,6
1892,2030-03-08,D00,type3,3
1893,2030-03-09,D00,type0,2
1893,2030-03-09,D00,type1,1
1893,2030-03-09,D00,type2,4
1893,2030-03-09,D00,type3,2
1894,2030-03-10,D00,type0,1
1894,2030-03-10,D00,type1,2
1894,2030-03-10,D00,type2,5
1894,2030-03-10,D00,type3,1
1895,2030-03-11,D00,type0,1
1895,2030-03-11,D00,type1,1
1895,2030-03-11,D00,type2,6
1895,2030-03-11,D00,type3,1
1896,2030-03-12,D00,type0,3
1896,2030-03-12,D00,type1,2
1896,2030-03-12,D00,type2,6
1896,2030-03-12,D00,type3,4
1897,2030-03-13,D00,type0,0
1897,2030-03-13,D00,type1,3
1897,2030-03-13,D00,type2,4
1897,2030-03-13,D00,type3,5
1898,2030-03-14,D00,type0,1
1898,2030-03-14,D00,type1,0
1898,2030-03-14,D00,type2,5
1898,2030-03-14,D00,type3,2
1899,2030-03-15,D00,type0,0
1899,2030-03-15,D00,type1,2
1899,2030-03-15,D00,type2,4
1899,2030-03-15,D00,type3,1
1900,2030-03-16,D00,type0,1
1900,2030-03-16,D00,type1,2
1900,2030-03-16,D00,type2,4
1900,2030-03-16,D00,type3,1
1901,2030-03-17,D00,type0,2
1901,2030-03-17,D00,type1,3
1901,2030-03-17,D00,type2,2
1901,2030-03-17,D00,type3,2
1902,2030-03-18,D00,type0,1
1902,2030-03-18,D00,type1,2
1902,2030-03-18,D00,type2,7
1902,2030-03-18,D00,type3,0
1903,2030-03-19,D00,type0,4
1903,2030-03-19,D00,type1,4
1903,2030-03-19,D00,type2,5
1903,2030-03-19,D00,type3,0
1904,2030-03-20,D00,type0,0
1904,2030-03-20,D00,type1,0
1904,2030-03-20,D00,type2,5
1904,2030-03-20,D00,type3,3
1905,2030-03-21,D00,type0,1
1905,2030-03-21,D00,type1,3
1905,2030-03-21,D00,type2,8
1905,2030-03-21,D00,type3,1
1906,2030-03-22,D00,type0,2
1906,2030-03-22,D00,type1,0
1906,2030-03-22,D00,type2,3
1906,2030-03-22,D00,type3,1
1907,2030-03-23,D00,type0,2
1907,2030-03-23,D00,type1,0
1907,2030-03-23,D00,type2,5
1907,2030-03-23,D00,type3,3
1908,2030-03-24,D00,type0,0
1908,2030-03-24,D00,type1,0
1908,2030-03-24,D00,type2,4
1908,2030-03-24,D00,type3,2
1909,2030-03-25,D00,type0,2
1909,2030-03-25,D00,type1,1
1909,2030-03-25,D00,type2,0
1909,2030-03-25,D00,type3,0
1910,2030-03-26,D00,type0,2
1910,2030-03-26,D00,type1,1
1910,2030-03-26,D00,type2,4
1910,2030-03-26,D00,type3,4
1911,2030-03-27,D00,type0,3
1911,2030-03-27,D00,type1,1
1911,2030-03-27,D00,type2,7
1911,2030-03-27,D00,type3,1
1912,2030-03-28,D00,type0,1
1912,2030-03-28,D00,type1,1
1912,2030-03-28,D00,type2,2
1912,2030-03-28,D00,type3,2
1913,2030-03-29,D00,type0,4
1913,2030-03-29,D00,type1,2
1913,2030-03-29,D00,type2,4
1913,2030-03-29,D00,type3,0
1914,2030-03-30,D00,type0,2
1914,2030-03-30,D00,type1,1
1914,2030-03-30,D00,type2,4
1914,2030-03-30,D00,type3,4
1915,2030-03-31,D00,type0,1
1915,2030-03-31,D00,type1,2
1915,2030-03-31,D00,type2,3
1915,2030-03-31,D00,type3,1
1916,2030-04-01,D00,type0,1
1916,2030-04-01,D00,type1,3
1916,2030-04-01,D00,type2,2
1916,2030-04-01,D00,type3,2
1917,2030-04-02,D00,type0,0
1917,2030-04-02,D00,type1,0
1917,2030-04-02,D00,type2,4
1917,2030-04-02,D00,type3,1
1918,2030-04-03,D00,type0,2
1918,2030-04-03,D00,type1,1
1918,2030-04-03,D00,type2,9
1918,2030-04-03,D00,type3,2
1919,2030-04-04,D00,type0,2
1919,2030-04-04,D00,type1,1
1919,2030-04-04,D00,type2,5
1919,2030-04-04,D00,type3,2
1920,2030-04-05,D00,type0,0
1920,2030-04-05,D00,type1,1
1920,2030-04-05,D00,type2,3
1920,2030-04-05,D00,type3,0
1921,2030-04-06,D00,type0,1
1921,2030-04-06,D00,type1,1
1921,2030-04-06,D00,type2,2
1921,2030-04-06,D00,type3,1
1922,2030-04-07,D00,type0,0
1922,2030-04-07,D00,type1,1
1922,2030-04-07,D00,type2,9
1922,2030-04-07,D00,type3,3
1923,2030-04-08,D00,type0,0
1923,2030-04-08,D00,type1,7
1923,2030-04-08,D00,type2,3
1923,2030-04-08,D00,type3,3
1924,2030-04-09,D00,type0,1
1924,2030-04-09,D00,type1,0
1924,2030-04-09,D00,type2,4
1924,2030-04-09,D00,type3,3
1925,2030-04-10,D00,type0,0
1925,2030-04-10,D00,type1,3
1925,2030-04-10,D00,type2,3
1925,2030-04-10,D00,type3,0
1926,2030-04-11,D00,type0,2
1926,2030-04-11,D00,type1,3
1926,2030-04-11,D00,type2,3
1926,2030-04-11,D00,type3,1
1927,2030-04-12,D00,type0,2
1927,2030-04-12,D00,type1,5
1927,2030-04-12,D00,type2,4
1927,2030-04-12,D00,type3,1
1928,2030-04-13,D00,type0,0
1928,2030-04-13,D00,type1,1
1928,2030-04-13,D00,type2,7
1928,2030-04-13,D00,type3,2
1929,2030-04-14,D00,type0,1
1929,2030-04-14,D00,type1,2
1929,2030-04-14,D00,type2,5
1929,2030-04-14,D00,type3,0
1930,2030-04-15,D00,type0,7
1930,2030-04-15,D00,type1,1
1930,2030-04-15,D00,type2,9
1930,2030-04-15,D00,type3,2
1931,2030-04-16,D00,type0,1
1931,2030-04-16,D00,type1,1
1931,2030-04-16,D00,type2,2
1931,2030-04-16,D00,type3,0
1932,2030-04-17,D00,type0,1
1932,2030-04-17,D00,type1,2
1932,2030-04-17,D00,type2,2
1932,2030-04-17,D00,type3,1
1933,2030-04-18,D00,type0,0
1933,2030-04-18,D00,type1,2
1933,2030-04-18,D00,type2,2
1933,2030-04-18,D00,type3,1
1934,2030-04-19,D00,type0,1
1934,2030-04-19,D00,type1,3
1934,2030-04-19,D00,type2,4
1934,2030-04-19,D00,type3,1
1935,2030-04-20,D00,type0,1
1935,2030-04-20,D00,type1,3
1935,2030-04-20,D00,type2,3
1935,2030-04-20,D00,type3,2
1936,2030-04-21,D00,type0,0
1936,2030-04-21,D00,type1,0
1936,2030-04-21,D00,type2,6
1936,2030-04-21,D00,type3,2
1937,2030-04-22,D00,type0,0
1937,2030-04-22,D00,type1,0
1937,2030-04-22,D00,type2,6
1937,2030-04-22,D00,type3,2
1938,2030-04-23,D00,type0,0
1938,2030-04-23,D00,type1,1
1938,2030-04-23,D00,type2,6
1938,2030-04-23,D00,type3,1
1939,2030-04-24,D00,type0,1
1939,2030-04-24,D00,type1,1
1939,2030-04-24,D00,type2,2
1939,2030-04-24,D00,type3,3
1940,2030-04-25,D00,type0,2
1940,2030-04-25,D00,type1,5
1940,2030-04-25,D00,type2,5
1940,2030-04-25,D00,type3,1
1941,2030-04-26,D00,type0,1
1941,2030-04-26,D00,type1,1
1941,2030-04-26,D00,type2,2
1941,2030-04-26,D00,type3,4
1942,2030-04-27,D00,type0,2
1942,2030-04-27,D00,type1,3
1942,2030-04-27,D00,type2,1
1942,2030-04-27,D00,type3,1
1943,2030-04-28,D00,type0,3
1943,2030-04-28,D00,type1,2
1943,2030-04-28,D00,type2,1
1943,2030-04-28,D00,type3,0
1944,2030-04-29,D00,type0,1
1944,2030-04-29,D00,type1,1
1944,2030-04-29,D00,type2,4
1944,2030-04-29,D00,type3,1
1945,2030-04-30,D00,type0,6
1945,2030-04-30,D00,type1,1
1945,2030-04-30,D00,type2,6
1945,2030-04-30,D00,type3,2
1946,2030-05-01,D00,type0,1
1946,2030-05-01,D00,type1,1
1946,2030-05-01,D00,type2,3
1946,2030-05-01,D00,type3,2
1947,2030-05-02,D00,type0,3
1947,2030-05-02,D00,type1,1
1947,2030-05-02,D00,type2,5
1947,2030-05-02,D00,type3,1
1948,2030-05-03,D00,type0,2
1948,2030-05-03,D00,type1,0
1948,2030-05-03,D00,type2,6
1948,2030-05-03,D00,type3,1
1949,2030-05-04,D00,type0,1
1949,2030-05-04,D00,type1,2
1949,2030-05-04,D00,type2,5
1949,2030-05-04,D00,type3,2
1950,2030-05-05,D00,type0,1
1950,2030-05-05,D00,type1,2
1950,2030-05-05,D00,type2,1
1950,2030-05-05,D00,type3,1
1951,2030-05-06,D00,type0,3
1951,2030-05-06,D00,type1,3
